A,0,0,26,17,6,00
B,0,0,26,17,6,00
A,0,0,26,21,5,00
B,0,0,26,21,5,00
A,0,0,26,22,6,00
B,0,0,26,22,6,00
A,0,0,26,29,9,00
B,0,0,26,29,9,00
A,0,0,26,32,7,00
B,0,0,26,32,7,00
A,0,0,26,36,0,00
B,0,0,26,36,0,00
A,0,0,26,37,0,00
B,0,0,26,37,0,00
A,0,0,26,39,0,00
B,0,0,26,39,0,00
A,0,0,26,45,5,00
B,0,0,26,45,5,00
A,0,1,26,4,7,00
B,0,1,26,4,7,00
A,0,1,26,5,6,00
B,0,1,26,5,6,00
A,0,1,26,7,6,00
B,0,1,26,7,6,00
A,0,1,26,15,6,00
B,0,1,26,15,6,00
A,0,1,26,16,8,00
B,0,1,26,16,8,00
A,0,1,26,17,8,00
B,0,1,26,17,8,00
A,0,1,26,18,8,00
B,0,1,26,18,8,00
A,0,1,26,30,3,00
B,0,1,26,30,3,00
A,0,1,26,44,4,00
B,0,1,26,44,4,00
A,0,0,27,6,2,00
B,0,0,27,6,2,00
A,0,0,27,7,6,00
B,0,0,27,7,6,00
A,0,0,27,8,6,00
B,0,0,27,8,6,00
A,0,0,27,13,9,00
B,0,0,27,13,9,00
A,0,0,27,24,3,00
B,0,0,27,24,3,00
A,0,0,27,38,7,00
B,0,0,27,38,7,00
A,0,0,27,42,9,00
B,0,0,27,42,9,00
A,0,0,27,46,10,00
B,0,0,27,46,10,00
A,0,0,27,49,7,00
B,0,0,27,49,7,00
A,0,1,27,4,7,00
B,0,1,27,4,7,00
A,0,1,27,7,3,00
B,0,1,27,7,3,00
A,0,1,27,10,9,00
B,0,1,27,10,9,00
A,0,1,27,12,6,00
B,0,1,27,12,6,00
A,0,1,27,15,2,00
B,0,1,27,15,2,00
A,0,1,27,16,2,00
B,0,1,27,16,2,00
A,0,1,27,18,9,00
B,0,1,27,18,9,00
A,0,1,27,26,8,00
B,0,1,27,26,8,00
A,0,1,27,30,3,00
B,0,1,27,30,3,00
A,0,1,27,37,9,00
B,0,1,27,37,9,00
A,0,0,28,0,10,00
B,0,0,28,0,10,00
A,0,0,28,1,4,00
B,0,0,28,1,4,00
A,0,0,28,3,7,00
B,0,0,28,3,7,00
A,0,0,28,7,3,00
B,0,0,28,7,3,00
A,0,0,28,9,3,00
B,0,0,28,9,3,00
A,0,0,28,15,7,00
B,0,0,28,15,7,00
A,0,0,28,18,4,00
B,0,0,28,18,4,00
A,0,0,28,20,6,00
B,0,0,28,20,6,00
A,0,0,28,23,1,00
B,0,0,28,23,1,00
A,0,0,28,28,9,00
B,0,0,28,28,9,00
A,0,0,28,31,2,00
B,0,0,28,31,2,00
A,0,0,28,34,8,00
B,0,0,28,34,8,00
A,0,0,28,36,7,00
B,0,0,28,36,7,00
A,0,0,28,40,7,00
B,0,0,28,40,7,00
A,0,0,28,44,1,00
B,0,0,28,44,1,00
A,0,0,28,49,4,00
B,0,0,28,49,4,00
A,0,1,28,2,2,00
B,0,1,28,2,2,00
A,0,1,28,7,7,00
B,0,1,28,7,7,00
A,0,1,28,13,7,00
B,0,1,28,13,7,00
A,0,1,28,22,5,00
B,0,1,28,22,5,00
A,0,1,28,28,3,00
B,0,1,28,28,3,00
A,0,1,28,31,1,00
B,0,1,28,31,1,00
A,0,1,28,41,5,00
B,0,1,28,41,5,00
A,0,0,29,15,6,00
B,0,0,29,15,6,00
A,0,0,29,16,10,00
B,0,0,29,16,10,00
A,0,0,29,17,4,00
B,0,0,29,17,4,00
A,0,0,29,21,5,00
B,0,0,29,21,5,00
A,0,0,29,23,7,00
B,0,0,29,23,7,00
A,0,0,29,24,8,00
B,0,0,29,24,8,00
A,0,0,29,28,3,00
B,0,0,29,28,3,00
A,0,0,29,30,7,00
B,0,0,29,30,7,00
A,0,0,29,31,1,00
B,0,0,29,31,1,00
A,0,0,29,33,8,00
B,0,0,29,33,8,00
A,0,0,29,36,9,00
B,0,0,29,36,9,00
A,0,0,29,43,7,00
B,0,0,29,43,7,00
A,0,0,29,45,10,00
B,0,0,29,45,10,00
A,0,1,29,0,4,00
B,0,1,29,0,4,00
A,0,1,29,13,8,00
B,0,1,29,13,8,00
A,0,1,29,19,10,00
B,0,1,29,19,10,00
A,0,1,29,20,7,00
B,0,1,29,20,7,00
A,0,1,29,21,10,00
B,0,1,29,21,10,00
A,0,1,29,22,4,00
B,0,1,29,22,4,00
A,0,1,29,24,10,00
B,0,1,29,24,10,00
A,0,1,29,31,2,00
B,0,1,29,31,2,00
A,0,1,29,32,3,00
B,0,1,29,32,3,00
A,0,1,29,37,1,00
B,0,1,29,37,1,00
A,0,1,29,39,0,00
B,0,1,29,39,0,00
A,0,1,29,43,3,00
B,0,1,29,43,3,00
A,0,1,29,46,1,00
B,0,1,29,46,1,00
A,0,0,30,2,1,00
B,0,0,30,2,1,00
A,0,0,30,4,3,00
B,0,0,30,4,3,00
A,0,0,30,6,9,00
B,0,0,30,6,9,00
A,0,0,30,10,8,00
B,0,0,30,10,8,00
A,0,0,30,12,4,00
B,0,0,30,12,4,00
A,0,0,30,20,5,00
B,0,0,30,20,5,00
A,0,0,30,23,4,00
B,0,0,30,23,4,00
A,0,0,30,30,5,00
B,0,0,30,30,5,00
A,0,0,30,37,8,00
B,0,0,30,37,8,00
A,0,0,30,43,5,00
B,0,0,30,43,5,00
A,0,0,30,46,6,00
B,0,0,30,46,6,00
A,0,1,30,0,5,00
B,0,1,30,0,5,00
A,0,1,30,1,2,00
B,0,1,30,1,2,00
A,0,1,30,3,0,00
B,0,1,30,3,0,00
A,0,1,30,6,9,00
B,0,1,30,6,9,00
A,0,1,30,13,5,00
B,0,1,30,13,5,00
A,0,1,30,16,1,00
B,0,1,30,16,1,00
A,0,1,30,25,8,00
B,0,1,30,25,8,00
A,0,1,30,27,4,00
B,0,1,30,27,4,00
A,0,1,30,31,2,00
B,0,1,30,31,2,00
A,0,1,30,43,6,00
B,0,1,30,43,6,00
A,0,0,31,8,4,00
B,0,0,31,8,4,00
A,0,0,31,13,6,00
B,0,0,31,13,6,00
A,0,0,31,15,5,00
B,0,0,31,15,5,00
A,0,0,31,28,4,00
B,0,0,31,28,4,00
A,0,0,31,32,7,00
B,0,0,31,32,7,00
A,0,0,31,37,2,00
B,0,0,31,37,2,00
A,0,0,31,42,7,00
B,0,0,31,42,7,00
A,0,0,31,48,4,00
B,0,0,31,48,4,00
A,0,0,31,49,1,00
B,0,0,31,49,1,00
A,0,1,31,1,8,00
B,0,1,31,1,8,00
A,0,1,31,7,1,00
B,0,1,31,7,1,00
A,0,1,31,22,9,00
B,0,1,31,22,9,00
A,0,1,31,26,7,00
B,0,1,31,26,7,00
A,0,1,31,32,1,00
B,0,1,31,32,1,00
A,0,1,31,34,10,00
B,0,1,31,34,10,00
A,0,1,31,36,7,00
B,0,1,31,36,7,00
A,0,1,31,40,3,00
B,0,1,31,40,3,00
A,0,1,31,44,5,00
B,0,1,31,44,5,00
A,0,1,31,48,7,00
B,0,1,31,48,7,00
A,0,0,32,7,1,00
B,0,0,32,7,1,00
A,0,0,32,21,10,00
B,0,0,32,21,10,00
A,0,0,32,22,2,00
B,0,0,32,22,2,00
A,0,0,32,34,2,00
B,0,0,32,34,2,00
A,0,0,32,36,0,00
B,0,0,32,36,0,00
A,0,0,32,37,10,00
B,0,0,32,37,10,00
A,0,0,32,41,8,00
B,0,0,32,41,8,00
A,0,0,32,46,5,00
B,0,0,32,46,5,00
A,0,1,32,2,7,00
B,0,1,32,2,7,00
A,0,1,32,10,4,00
B,0,1,32,10,4,00
A,0,1,32,11,5,00
B,0,1,32,11,5,00
A,0,1,32,17,4,00
B,0,1,32,17,4,00
A,0,1,32,19,9,00
B,0,1,32,19,9,00
A,0,1,32,20,5,00
B,0,1,32,20,5,00
A,0,1,32,22,1,00
B,0,1,32,22,1,00
A,0,1,32,33,10,00
B,0,1,32,33,10,00
A,0,1,32,38,6,00
B,0,1,32,38,6,00
A,0,1,32,39,8,00
B,0,1,32,39,8,00
A,0,1,32,45,3,00
B,0,1,32,45,3,00
A,0,0,33,1,4,00
B,0,0,33,1,4,00
A,0,0,33,3,10,00
B,0,0,33,3,10,00
A,0,0,33,5,1,00
B,0,0,33,5,1,00
A,0,0,33,16,4,00
B,0,0,33,16,4,00
A,0,0,33,17,0,00
B,0,0,33,17,0,00
A,0,0,33,25,3,00
B,0,0,33,25,3,00
A,0,0,33,26,2,00
B,0,0,33,26,2,00
A,0,0,33,27,5,00
B,0,0,33,27,5,00
A,0,0,33,30,6,00
B,0,0,33,30,6,00
A,0,0,33,33,0,00
B,0,0,33,33,0,00
A,0,1,33,0,9,00
B,0,1,33,0,9,00
A,0,1,33,2,5,00
B,0,1,33,2,5,00
A,0,1,33,3,2,00
B,0,1,33,3,2,00
A,0,1,33,6,1,00
B,0,1,33,6,1,00
A,0,1,33,13,5,00
B,0,1,33,13,5,00
A,0,1,33,16,5,00
B,0,1,33,16,5,00
A,0,1,33,26,8,00
B,0,1,33,26,8,00
A,0,1,33,28,5,00
B,0,1,33,28,5,00
A,0,1,33,30,5,00
B,0,1,33,30,5,00
A,0,1,33,31,3,00
B,0,1,33,31,3,00
A,0,1,33,33,9,00
B,0,1,33,33,9,00
A,0,1,33,40,2,00
B,0,1,33,40,2,00
A,0,1,33,41,5,00
B,0,1,33,41,5,00
A,0,0,34,1,0,00
B,0,0,34,1,0,00
A,0,0,34,6,2,00
B,0,0,34,6,2,00
A,0,0,34,8,7,00
B,0,0,34,8,7,00
A,0,0,34,13,9,00
B,0,0,34,13,9,00
A,0,0,34,17,2,00
B,0,0,34,17,2,00
A,0,0,34,32,9,00
B,0,0,34,32,9,00
A,0,0,34,34,6,00
B,0,0,34,34,6,00
A,0,0,34,42,1,00
B,0,0,34,42,1,00
A,0,1,34,3,9,00
B,0,1,34,3,9,00
A,0,1,34,6,0,00
B,0,1,34,6,0,00
A,0,1,34,10,7,00
B,0,1,34,10,7,00
A,0,1,34,32,9,00
B,0,1,34,32,9,00
A,0,0,35,1,5,00
B,0,0,35,1,5,00
A,0,0,35,8,9,00
B,0,0,35,8,9,00
A,0,0,35,15,2,00
B,0,0,35,15,2,00
A,0,0,35,31,7,00
B,0,0,35,31,7,00
A,0,0,35,43,4,00
B,0,0,35,43,4,00
A,0,0,35,46,3,00
B,0,0,35,46,3,00
A,0,1,35,1,8,00
B,0,1,35,1,8,00
A,0,1,35,2,7,00
B,0,1,35,2,7,00
A,0,1,35,3,1,00
B,0,1,35,3,1,00
A,0,1,35,7,5,00
B,0,1,35,7,5,00
A,0,1,35,12,4,00
B,0,1,35,12,4,00
A,0,1,35,18,3,00
B,0,1,35,18,3,00
A,0,1,35,19,6,00
B,0,1,35,19,6,00
A,0,1,35,22,0,00
B,0,1,35,22,0,00
A,0,1,35,26,8,00
B,0,1,35,26,8,00
A,0,1,35,29,7,00
B,0,1,35,29,7,00
A,0,1,35,37,2,00
B,0,1,35,37,2,00
A,0,1,35,38,9,00
B,0,1,35,38,9,00
A,0,1,35,44,9,00
B,0,1,35,44,9,00
A,0,0,36,4,7,00
B,0,0,36,4,7,00
A,0,0,36,20,2,00
B,0,0,36,20,2,00
A,0,0,36,25,2,00
B,0,0,36,25,2,00
A,0,0,36,36,7,00
B,0,0,36,36,7,00
A,0,0,36,41,7,00
B,0,0,36,41,7,00
A,0,0,36,48,1,00
B,0,0,36,48,1,00
A,0,1,36,5,5,00
B,0,1,36,5,5,00
A,0,1,36,8,1,00
B,0,1,36,8,1,00
A,0,1,36,15,5,00
B,0,1,36,15,5,00
A,0,1,36,23,9,00
B,0,1,36,23,9,00
A,0,1,36,25,1,00
B,0,1,36,25,1,00
A,0,1,36,26,2,00
B,0,1,36,26,2,00
A,0,1,36,28,9,00
B,0,1,36,28,9,00
A,0,1,36,33,3,00
B,0,1,36,33,3,00
A,0,1,36,36,9,00
B,0,1,36,36,9,00
A,0,1,36,47,3,00
B,0,1,36,47,3,00
A,0,0,37,3,0,00
B,0,0,37,3,0,00
A,0,0,37,5,3,00
B,0,0,37,5,3,00
A,0,0,37,8,9,00
B,0,0,37,8,9,00
A,0,0,37,11,2,00
B,0,0,37,11,2,00
A,0,0,37,14,5,00
B,0,0,37,14,5,00
A,0,0,37,20,2,00
B,0,0,37,20,2,00
A,0,0,37,23,2,00
B,0,0,37,23,2,00
A,0,0,37,26,8,00
B,0,0,37,26,8,00
A,0,0,37,31,10,00
B,0,0,37,31,10,00
A,0,0,37,36,7,00
B,0,0,37,36,7,00
A,0,0,37,37,0,00
B,0,0,37,37,0,00
A,0,0,37,41,7,00
B,0,0,37,41,7,00
A,0,0,37,49,3,00
B,0,0,37,49,3,00
A,0,1,37,7,5,00
B,0,1,37,7,5,00
A,0,1,37,17,5,00
B,0,1,37,17,5,00
A,0,1,37,20,3,00
B,0,1,37,20,3,00
A,0,1,37,24,9,00
B,0,1,37,24,9,00
A,0,1,37,25,3,00
B,0,1,37,25,3,00
A,0,1,37,28,8,00
B,0,1,37,28,8,00
A,0,1,37,29,5,00
B,0,1,37,29,5,00
A,0,1,37,39,1,00
B,0,1,37,39,1,00
A,0,1,37,43,6,00
B,0,1,37,43,6,00
A,0,1,37,45,1,00
B,0,1,37,45,1,00
A,0,0,38,7,2,00
B,0,0,38,7,2,00
A,0,0,38,16,5,00
B,0,0,38,16,5,00
A,0,0,38,17,5,00
B,0,0,38,17,5,00
A,0,0,38,21,2,00
B,0,0,38,21,2,00
A,0,0,38,23,6,00
B,0,0,38,23,6,00
A,0,0,38,33,7,00
B,0,0,38,33,7,00
A,0,0,38,37,1,00
B,0,0,38,37,1,00
A,0,0,38,41,10,00
B,0,0,38,41,10,00
A,0,0,38,46,9,00
B,0,0,38,46,9,00
A,0,0,38,49,1,00
B,0,0,38,49,1,00
A,0,1,38,0,1,00
B,0,1,38,0,1,00
A,0,1,38,1,1,00
B,0,1,38,1,1,00
A,0,1,38,9,3,00
B,0,1,38,9,3,00
A,0,1,38,16,4,00
B,0,1,38,16,4,00
A,0,1,38,22,1,00
B,0,1,38,22,1,00
A,0,1,38,26,5,00
B,0,1,38,26,5,00
A,0,1,38,32,3,00
B,0,1,38,32,3,00
A,0,1,38,44,9,00
B,0,1,38,44,9,00
A,0,1,38,45,3,00
B,0,1,38,45,3,00
A,0,1,38,49,8,00
B,0,1,38,49,8,00
A,0,0,39,11,9,00
B,0,0,39,11,9,00
A,0,0,39,15,1,00
B,0,0,39,15,1,00
A,0,0,39,17,9,00
B,0,0,39,17,9,00
A,0,0,39,46,4,00
B,0,0,39,46,4,00
A,0,1,39,1,2,00
B,0,1,39,1,2,00
A,0,1,39,2,8,00
B,0,1,39,2,8,00
A,0,1,39,9,2,00
B,0,1,39,9,2,00
A,0,1,39,11,3,00
B,0,1,39,11,3,00
A,0,1,39,23,9,00
B,0,1,39,23,9,00
A,0,1,39,37,3,00
B,0,1,39,37,3,00
A,0,0,40,1,7,00
B,0,0,40,1,7,00
A,0,0,40,3,7,00
B,0,0,40,3,7,00
A,0,0,40,13,1,00
B,0,0,40,13,1,00
A,0,0,40,15,3,00
B,0,0,40,15,3,00
A,0,0,40,18,6,00
B,0,0,40,18,6,00
A,0,0,40,22,2,00
B,0,0,40,22,2,00
A,0,0,40,28,6,00
B,0,0,40,28,6,00
A,0,0,40,29,9,00
B,0,0,40,29,9,00
A,0,0,40,35,2,00
B,0,0,40,35,2,00
A,0,0,40,44,2,00
B,0,0,40,44,2,00
A,0,0,40,45,8,00
B,0,0,40,45,8,00
A,0,0,40,49,6,00
B,0,0,40,49,6,00
A,0,1,40,5,0,00
B,0,1,40,5,0,00
A,0,1,40,9,5,00
B,0,1,40,9,5,00
A,0,1,40,14,7,00
B,0,1,40,14,7,00
A,0,1,40,31,8,00
B,0,1,40,31,8,00
A,0,1,40,46,3,00
B,0,1,40,46,3,00
A,0,0,41,5,9,00
B,0,0,41,5,9,00
A,0,0,41,6,1,00
B,0,0,41,6,1,00
A,0,0,41,10,0,00
B,0,0,41,10,0,00
A,0,0,41,11,9,00
B,0,0,41,11,9,00
A,0,0,41,13,10,00
B,0,0,41,13,10,00
A,0,0,41,14,0,00
B,0,0,41,14,0,00
A,0,0,41,17,10,00
B,0,0,41,17,10,00
A,0,0,41,19,3,00
B,0,0,41,19,3,00
A,0,0,41,23,2,00
B,0,0,41,23,2,00
A,0,0,41,26,9,00
B,0,0,41,26,9,00
A,0,0,41,31,3,00
B,0,0,41,31,3,00
A,0,0,41,39,9,00
B,0,0,41,39,9,00
A,0,0,41,42,2,00
B,0,0,41,42,2,00
A,0,0,41,45,10,00
B,0,0,41,45,10,00
A,0,1,41,6,9,00
B,0,1,41,6,9,00
A,0,1,41,16,1,00
B,0,1,41,16,1,00
A,0,1,41,17,4,00
B,0,1,41,17,4,00
A,0,1,41,21,2,00
B,0,1,41,21,2,00
A,0,1,41,26,6,00
B,0,1,41,26,6,00
A,0,1,41,28,6,00
B,0,1,41,28,6,00
A,0,1,41,31,8,00
B,0,1,41,31,8,00
A,0,1,41,35,5,00
B,0,1,41,35,5,00
A,0,1,41,36,4,00
B,0,1,41,36,4,00
A,0,1,41,39,9,00
B,0,1,41,39,9,00
A,0,1,41,40,8,00
B,0,1,41,40,8,00
A,0,1,41,41,1,00
B,0,1,41,41,1,00
A,0,1,41,43,6,00
B,0,1,41,43,6,00
A,0,1,41,45,3,00
B,0,1,41,45,3,00
A,0,1,41,46,9,00
B,0,1,41,46,9,00
A,0,1,41,49,9,00
B,0,1,41,49,9,00
A,0,0,42,0,5,00
B,0,0,42,0,5,00
A,0,0,42,12,3,00
B,0,0,42,12,3,00
A,0,0,42,14,7,00
B,0,0,42,14,7,00
A,0,0,42,15,6,00
B,0,0,42,15,6,00
A,0,0,42,19,4,00
B,0,0,42,19,4,00
A,0,0,42,27,1,00
B,0,0,42,27,1,00
A,0,0,42,34,2,00
B,0,0,42,34,2,00
A,0,0,42,41,2,00
B,0,0,42,41,2,00
A,0,0,42,47,4,00
B,0,0,42,47,4,00
A,0,1,42,11,9,00
B,0,1,42,11,9,00
A,0,1,42,13,4,00
B,0,1,42,13,4,00
A,0,1,42,25,7,00
B,0,1,42,25,7,00
A,0,1,42,26,2,00
B,0,1,42,26,2,00
A,0,1,42,36,8,00
B,0,1,42,36,8,00
A,0,1,42,40,1,00
B,0,1,42,40,1,00
A,0,1,42,47,4,00
B,0,1,42,47,4,00
A,0,0,43,9,9,00
B,0,0,43,9,9,00
A,0,0,43,11,6,00
B,0,0,43,11,6,00
A,0,0,43,15,7,00
B,0,0,43,15,7,00
A,0,0,43,19,6,00
B,0,0,43,19,6,00
A,0,0,43,22,8,00
B,0,0,43,22,8,00
A,0,0,43,25,1,00
B,0,0,43,25,1,00
A,0,0,43,27,3,00
B,0,0,43,27,3,00
A,0,0,43,32,1,00
B,0,0,43,32,1,00
A,0,0,43,33,3,00
B,0,0,43,33,3,00
A,0,0,43,41,5,00
B,0,0,43,41,5,00
A,0,0,43,46,7,00
B,0,0,43,46,7,00
A,0,1,43,6,8,00
B,0,1,43,6,8,00
A,0,1,43,11,5,00
B,0,1,43,11,5,00
A,0,1,43,19,2,00
B,0,1,43,19,2,00
A,0,1,43,20,2,00
B,0,1,43,20,2,00
A,0,1,43,26,2,00
B,0,1,43,26,2,00
A,0,1,43,34,4,00
B,0,1,43,34,4,00
A,0,1,43,36,2,00
B,0,1,43,36,2,00
A,0,1,43,49,8,00
B,0,1,43,49,8,00
A,0,0,44,0,2,00
B,0,0,44,0,2,00
A,0,0,44,5,9,00
B,0,0,44,5,9,00
A,0,0,44,8,4,00
B,0,0,44,8,4,00
A,0,0,44,12,9,00
B,0,0,44,12,9,00
A,0,0,44,19,2,00
B,0,0,44,19,2,00
A,0,0,44,22,2,00
B,0,0,44,22,2,00
A,0,0,44,26,1,00
B,0,0,44,26,1,00
A,0,0,44,29,5,00
B,0,0,44,29,5,00
A,0,0,44,30,1,00
B,0,0,44,30,1,00
A,0,0,44,32,8,00
B,0,0,44,32,8,00
A,0,0,44,34,8,00
B,0,0,44,34,8,00
A,0,0,44,39,7,00
B,0,0,44,39,7,00
A,0,0,44,41,1,00
B,0,0,44,41,1,00
A,0,0,44,43,3,00
B,0,0,44,43,3,00
A,0,1,44,1,4,00
B,0,1,44,1,4,00
A,0,1,44,3,5,00
B,0,1,44,3,5,00
A,0,1,44,5,4,00
B,0,1,44,5,4,00
A,0,1,44,10,4,00
B,0,1,44,10,4,00
A,0,1,44,14,7,00
B,0,1,44,14,7,00
A,0,1,44,22,7,00
B,0,1,44,22,7,00
A,0,1,44,24,2,00
B,0,1,44,24,2,00
A,0,1,44,25,1,00
B,0,1,44,25,1,00
A,0,1,44,27,5,00
B,0,1,44,27,5,00
A,0,1,44,39,4,00
B,0,1,44,39,4,00
A,0,1,44,42,10,00
B,0,1,44,42,10,00
A,0,1,44,48,9,00
B,0,1,44,48,9,00
A,0,0,45,1,4,00
B,0,0,45,1,4,00
A,0,0,45,27,7,00
B,0,0,45,27,7,00
A,0,0,45,39,5,00
B,0,0,45,39,5,00
A,0,0,45,44,7,00
B,0,0,45,44,7,00
A,0,0,45,45,10,00
B,0,0,45,45,10,00
A,0,1,45,1,10,00
B,0,1,45,1,10,00
A,0,1,45,2,5,00
B,0,1,45,2,5,00
A,0,1,45,6,9,00
B,0,1,45,6,9,00
A,0,1,45,8,3,00
B,0,1,45,8,3,00
A,0,1,45,17,0,00
B,0,1,45,17,0,00
A,0,1,45,21,7,00
B,0,1,45,21,7,00
A,0,1,45,25,4,00
B,0,1,45,25,4,00
A,0,1,45,44,7,00
B,0,1,45,44,7,00
A,0,1,45,48,2,00
B,0,1,45,48,2,00
A,0,0,46,0,4,00
B,0,0,46,0,4,00
A,0,0,46,1,1,00
B,0,0,46,1,1,00
A,0,0,46,7,7,00
B,0,0,46,7,7,00
A,0,0,46,11,5,00
B,0,0,46,11,5,00
A,0,0,46,12,10,00
B,0,0,46,12,10,00
A,0,0,46,13,7,00
B,0,0,46,13,7,00
A,0,0,46,20,8,00
B,0,0,46,20,8,00
A,0,0,46,23,2,00
B,0,0,46,23,2,00
A,0,0,46,26,7,00
B,0,0,46,26,7,00
A,0,0,46,38,1,00
B,0,0,46,38,1,00
A,0,0,46,40,6,00
B,0,0,46,40,6,00
A,0,0,46,48,9,00
B,0,0,46,48,9,00
A,0,1,46,6,4,00
B,0,1,46,6,4,00
A,0,1,46,9,7,00
B,0,1,46,9,7,00
A,0,1,46,14,2,00
B,0,1,46,14,2,00
A,0,1,46,24,3,00
B,0,1,46,24,3,00
A,0,1,46,34,6,00
B,0,1,46,34,6,00
A,0,1,46,36,2,00
B,0,1,46,36,2,00
A,0,1,46,41,2,00
B,0,1,46,41,2,00
A,0,1,46,46,5,00
B,0,1,46,46,5,00
A,0,0,47,6,7,00
B,0,0,47,6,7,00
A,0,0,47,14,3,00
B,0,0,47,14,3,00
A,0,0,47,15,7,00
B,0,0,47,15,7,00
A,0,0,47,23,9,00
B,0,0,47,23,9,00
A,0,0,47,26,6,00
B,0,0,47,26,6,00
A,0,0,47,29,10,00
B,0,0,47,29,10,00
A,0,0,47,30,4,00
B,0,0,47,30,4,00
A,0,0,47,36,2,00
B,0,0,47,36,2,00
A,0,0,47,40,9,00
B,0,0,47,40,9,00
A,0,0,47,42,6,00
B,0,0,47,42,6,00
A,0,0,47,44,9,00
B,0,0,47,44,9,00
A,0,0,47,46,9,00
B,0,0,47,46,9,00
A,0,1,47,1,2,00
B,0,1,47,1,2,00
A,0,1,47,11,4,00
B,0,1,47,11,4,00
A,0,1,47,19,8,00
B,0,1,47,19,8,00
A,0,1,47,20,9,00
B,0,1,47,20,9,00
A,0,1,47,24,1,00
B,0,1,47,24,1,00
A,0,1,47,29,10,00
B,0,1,47,29,10,00
A,0,1,47,34,5,00
B,0,1,47,34,5,00
A,0,1,47,36,10,00
B,0,1,47,36,10,00
A,0,1,47,37,8,00
B,0,1,47,37,8,00
A,0,1,47,47,3,00
B,0,1,47,47,3,00
A,0,0,48,7,0,00
B,0,0,48,7,0,00
A,0,0,48,29,0,00
B,0,0,48,29,0,00
A,0,0,48,32,4,00
B,0,0,48,32,4,00
A,0,0,48,35,4,00
B,0,0,48,35,4,00
A,0,0,48,36,2,00
B,0,0,48,36,2,00
A,0,0,48,40,8,00
B,0,0,48,40,8,00
A,0,0,48,47,0,00
B,0,0,48,47,0,00
A,0,1,48,8,9,00
B,0,1,48,8,9,00
A,0,1,48,12,3,00
B,0,1,48,12,3,00
A,0,1,48,15,6,00
B,0,1,48,15,6,00
A,0,1,48,22,6,00
B,0,1,48,22,6,00
A,0,1,48,23,9,00
B,0,1,48,23,9,00
A,0,1,48,25,2,00
B,0,1,48,25,2,00
A,0,1,48,30,4,00
B,0,1,48,30,4,00
A,0,1,48,31,3,00
B,0,1,48,31,3,00
A,0,1,48,34,1,00
B,0,1,48,34,1,00
A,0,1,48,35,7,00
B,0,1,48,35,7,00
A,0,1,48,36,8,00
B,0,1,48,36,8,00
A,0,1,48,38,6,00
B,0,1,48,38,6,00
A,0,1,48,39,7,00
B,0,1,48,39,7,00
A,0,1,48,44,8,00
B,0,1,48,44,8,00
A,0,1,48,48,8,00
B,0,1,48,48,8,00
A,0,1,48,49,7,00
B,0,1,48,49,7,00
A,0,0,49,5,2,00
B,0,0,49,5,2,00
A,0,0,49,13,4,00
B,0,0,49,13,4,00
A,0,0,49,17,4,00
B,0,0,49,17,4,00
A,0,0,49,18,8,00
B,0,0,49,18,8,00
A,0,0,49,29,4,00
B,0,0,49,29,4,00
A,0,0,49,39,8,00
B,0,0,49,39,8,00
A,0,0,49,40,4,00
B,0,0,49,40,4,00
A,0,0,49,43,9,00
B,0,0,49,43,9,00
A,0,0,49,45,7,00
B,0,0,49,45,7,00
A,0,1,49,3,7,00
B,0,1,49,3,7,00
A,0,1,49,10,7,00
B,0,1,49,10,7,00
A,0,1,49,11,5,00
B,0,1,49,11,5,00
A,0,1,49,12,9,00
B,0,1,49,12,9,00
A,0,1,49,33,3,00
B,0,1,49,33,3,00
A,0,1,49,34,9,00
B,0,1,49,34,9,00
A,0,1,49,40,6,00
B,0,1,49,40,6,00
A,0,1,49,43,9,00
B,0,1,49,43,9,00
A,0,1,49,47,2,00
B,0,1,49,47,2,00
A,1,0,0,6,3,00
B,1,0,0,6,3,00
A,1,0,0,14,7,00
B,1,0,0,14,7,00
A,1,0,0,20,2,00
B,1,0,0,20,2,00
A,1,0,0,27,7,00
B,1,0,0,27,7,00
A,1,0,0,33,9,00
B,1,0,0,33,9,00
A,1,0,0,34,5,00
B,1,0,0,34,5,00
A,1,0,0,41,9,00
B,1,0,0,41,9,00
A,1,0,0,42,10,00
B,1,0,0,42,10,00
A,1,0,0,43,4,00
B,1,0,0,43,4,00
A,1,1,0,3,4,00
B,1,1,0,3,4,00
A,1,1,0,7,2,00
B,1,1,0,7,2,00
A,1,1,0,10,7,00
B,1,1,0,10,7,00
A,1,1,0,13,1,00
B,1,1,0,13,1,00
A,1,1,0,16,5,00
B,1,1,0,16,5,00
A,1,1,0,22,5,00
B,1,1,0,22,5,00
A,1,1,0,29,3,00
B,1,1,0,29,3,00
A,1,1,0,31,1,00
B,1,1,0,31,1,00
A,1,1,0,34,2,00
B,1,1,0,34,2,00
A,1,1,0,43,4,00
B,1,1,0,43,4,00
A,1,1,0,44,9,00
B,1,1,0,44,9,00
A,1,1,0,45,1,00
B,1,1,0,45,1,00
A,1,1,0,48,1,00
B,1,1,0,48,1,00
A,1,0,1,1,6,00
B,1,0,1,1,6,00
A,1,0,1,11,4,00
B,1,0,1,11,4,00
A,1,0,1,12,7,00
B,1,0,1,12,7,00
A,1,0,1,25,10,00
B,1,0,1,25,10,00
A,1,0,1,27,3,00
B,1,0,1,27,3,00
